"","lat","lon","place","generator.source"
"12348",50.8977402,6.1393343,"Nordrhein-Westfalen","wind"
"12349",51.7756339,6.4424134,"Nordrhein-Westfalen","wind"
"12350",51.1383112,8.1151434,"Nordrhein-Westfalen","wind"
"12351",50.9878626,6.2273219,"Nordrhein-Westfalen","wind"
"12352",50.9889573,6.2274455,"Nordrhein-Westfalen","wind"
"12353",51.7540627,8.9524197,"Nordrhein-Westfalen","wind"
"12354",52.2235075,7.8924313,"Nordrhein-Westfalen","wind"
"12355",51.329767,7.2158948,"Nordrhein-Westfalen","wind"
"12356",51.9491239,6.8275369,"Nordrhein-Westfalen","wind"
"12357",51.5045894,8.2773081,"Nordrhein-Westfalen","wind"
"12358",51.4989872,7.1078467,"Nordrhein-Westfalen","solar"
"12359",52.0090934,8.0077434,"Nordrhein-Westfalen","wind"
"12360",52.0114724,8.0100645,"Nordrhein-Westfalen","wind"
"12361",52.0115987,8.006016,"Nordrhein-Westfalen","wind"
"12362",52.0127084,8.0163911,"Nordrhein-Westfalen","wind"
"12363",52.0135124,8.0097946,"Nordrhein-Westfalen","wind"
"12364",52.0142157,8.0130214,"Nordrhein-Westfalen","wind"
"12365",52.0183286,8.0227479,"Nordrhein-Westfalen","wind"
"12366",51.9256239,6.9906146,"Nordrhein-Westfalen","wind"
"12367",50.7619186,6.0745821,"Nordrhein-Westfalen",NA
"12368",50.9817421,6.1324593,"Nordrhein-Westfalen","wind"
"12369",50.9828909,6.1373474,"Nordrhein-Westfalen","wind"
"12370",51.1227735,6.78187,"Nordrhein-Westfalen","solar"
"12371",51.6258024,9.3606358,"Nordrhein-Westfalen","wind"
"12372",51.9523814,7.8285189,"Nordrhein-Westfalen","wind"
"12373",51.9548403,7.8263695,"Nordrhein-Westfalen","wind"
"12374",51.9587344,7.8311468,"Nordrhein-Westfalen","wind"
"12375",51.9587527,7.8372754,"Nordrhein-Westfalen","wind"
"12376",51.958771,7.8345384,"Nordrhein-Westfalen","wind"
"12377",52.0720548,7.8810096,"Nordrhein-Westfalen","wind"
"12378",51.2030698,6.78733,"Nordrhein-Westfalen","solar"
"12379",51.2031955,6.7865564,"Nordrhein-Westfalen","solar"
"12380",52.3046477,7.7582143,"Nordrhein-Westfalen","wind"
"12381",51.0431349,6.3835179,"Nordrhein-Westfalen","wind"
"12382",51.0441789,6.3771476,"Nordrhein-Westfalen","wind"
"12383",51.0449261,6.3831672,"Nordrhein-Westfalen","wind"
"12384",51.0474778,6.373802,"Nordrhein-Westfalen","wind"
"12385",51.048012,6.3810161,"Nordrhein-Westfalen","wind"
"12386",51.0615054,6.406153,"Nordrhein-Westfalen","wind"
"12387",51.0633842,6.4047396,"Nordrhein-Westfalen","wind"
"12388",51.0636152,6.4119597,"Nordrhein-Westfalen","wind"
"12389",51.4206632,8.6309884,"Nordrhein-Westfalen","wind"
"12390",51.4045345,8.6331753,"Nordrhein-Westfalen","wind"
"12391",52.0766507,7.515961,"Nordrhein-Westfalen","wind"
"12392",51.366028,8.4058384,"Nordrhein-Westfalen","hydro"
"12393",52.0741746,7.4314783,"Nordrhein-Westfalen","wind"
"12394",52.0767076,7.4296821,"Nordrhein-Westfalen","wind"
"12395",52.0787897,7.4356784,"Nordrhein-Westfalen","wind"
"12396",51.6839608,8.8117032,"Nordrhein-Westfalen","wind"
"12397",51.7242099,8.9436788,"Nordrhein-Westfalen","solar"
"12398",51.7249531,8.9497188,"Nordrhein-Westfalen","solar"
"12399",51.7428775,8.9276025,"Nordrhein-Westfalen","wind"
"12400",51.2255277,6.6108401,"Nordrhein-Westfalen","solar"
"12401",51.1974172,6.4445059,"Nordrhein-Westfalen","solar"
"12402",51.8783981,7.1248737,"Nordrhein-Westfalen","wind"
"12403",51.8813919,7.2310729,"Nordrhein-Westfalen","wind"
"12404",51.8815172,7.2245728,"Nordrhein-Westfalen","wind"
"12405",51.8853249,7.2353784,"Nordrhein-Westfalen","wind"
"12406",51.8886297,7.2118619,"Nordrhein-Westfalen","wind"
"12407",51.8895962,7.2233122,"Nordrhein-Westfalen","wind"
"12408",51.8919533,7.2299412,"Nordrhein-Westfalen","wind"
"12409",51.8923274,7.2340982,"Nordrhein-Westfalen","wind"
"12410",51.8951982,7.2245717,"Nordrhein-Westfalen","wind"
"12411",51.8953051,7.2299907,"Nordrhein-Westfalen","wind"
"12412",51.896855,7.2211212,"Nordrhein-Westfalen","wind"
"12413",51.8991467,7.2199036,"Nordrhein-Westfalen","wind"
"12414",51.9040677,7.2155107,"Nordrhein-Westfalen","wind"
"12415",51.9185932,7.1938384,"Nordrhein-Westfalen","wind"
"12416",51.9234367,7.2097647,"Nordrhein-Westfalen","wind"
"12417",51.9290441,7.217971,"Nordrhein-Westfalen","wind"
"12418",51.1053749,6.1294699,"Nordrhein-Westfalen","wind"
"12419",51.0811628,7.5577184,"Nordrhein-Westfalen","hydro"
"12420",51.2925122,6.2127386,"Nordrhein-Westfalen","wind"
"12421",51.2928343,6.2102335,"Nordrhein-Westfalen","wind"
"12422",52.1120859,7.5139304,"Nordrhein-Westfalen","wind"
"12423",51.2940354,6.7364866,"Nordrhein-Westfalen","solar"
"12424",51.3103013,6.7571339,"Nordrhein-Westfalen","solar"
"12425",52.0778189,7.518062,"Nordrhein-Westfalen","wind"
"12426",51.1334464,6.6572599,"Nordrhein-Westfalen","solar"
"12427",51.1891805,6.8144516,"Nordrhein-Westfalen","solar"
"12428",51.9951362,8.7122591,"Nordrhein-Westfalen","wind"
"12429",51.6589249,6.8882521,"Nordrhein-Westfalen","wind"
"12430",51.2114864,6.6197969,"Nordrhein-Westfalen","solar"
"12431",51.2116591,6.6188502,"Nordrhein-Westfalen","solar"
"12432",51.7708545,7.0295582,"Nordrhein-Westfalen","wind"
"12433",51.9018909,7.9296088,"Nordrhein-Westfalen","biofuel"
"12434",51.3006088,6.9070689,"Nordrhein-Westfalen","wind"
"12435",50.793854,7.2103901,"Nordrhein-Westfalen","solar"
"12436",51.0716569,6.9943578,"Nordrhein-Westfalen",NA
"12437",51.2180098,6.616517,"Nordrhein-Westfalen","solar"
"12438",52.3766832,9.0044185,"Nordrhein-Westfalen","biogas"
"12439",52.0154734,7.436985,"Nordrhein-Westfalen","wind"
"12440",52.0281138,7.4357197,"Nordrhein-Westfalen","wind"
"12441",52.030397,7.4270064,"Nordrhein-Westfalen","wind"
"12442",52.030734,7.4316655,"Nordrhein-Westfalen","wind"
"12443",51.1506933,6.9326736,"Nordrhein-Westfalen","solar"
"12444",51.1509612,6.9326736,"Nordrhein-Westfalen","solar"
"12445",51.1523353,6.9321497,"Nordrhein-Westfalen","solar"
"12446",51.682847,7.6695458,"Nordrhein-Westfalen","wind"
"12447",51.4218643,8.6738104,"Nordrhein-Westfalen","wind"
"12448",51.4245501,8.6723031,"Nordrhein-Westfalen","wind"
"12449",51.4234351,8.6815691,"Nordrhein-Westfalen","wind"
"12450",51.4235354,8.6773039,"Nordrhein-Westfalen","wind"
"12451",51.4266928,8.6775426,"Nordrhein-Westfalen","wind"
"12452",52.3249633,7.5937073,"Nordrhein-Westfalen","wind"
"12453",52.373521,7.6328421,"Nordrhein-Westfalen","wind"
"12454",52.3755754,7.6346573,"Nordrhein-Westfalen","wind"
"12455",51.431506,8.682394,"Nordrhein-Westfalen","wind"
"12456",51.437384,8.6804342,"Nordrhein-Westfalen","wind"
"12457",51.4376607,8.6857292,"Nordrhein-Westfalen","wind"
"12458",51.4413797,8.6777573,"Nordrhein-Westfalen","wind"
"12459",51.4418183,8.6878816,"Nordrhein-Westfalen","wind"
"12460",51.8606481,6.2603457,"Nordrhein-Westfalen","wind"
"12461",51.4464332,8.6939444,"Nordrhein-Westfalen","wind"
"12462",51.449512,8.690449,"Nordrhein-Westfalen","wind"
"12463",51.449919,8.693645,"Nordrhein-Westfalen","wind"
"12464",51.451946,8.68994,"Nordrhein-Westfalen","wind"
"12465",51.455148,8.699414,"Nordrhein-Westfalen","wind"
"12466",51.449204,8.697744,"Nordrhein-Westfalen","wind"
"12467",51.450557,8.702105,"Nordrhein-Westfalen","wind"
"12468",51.453076,8.702586,"Nordrhein-Westfalen","wind"
"12469",51.452991,8.708193,"Nordrhein-Westfalen","wind"
"12470",51.7860886,7.013826,"Nordrhein-Westfalen","wind"
"12471",51.790661,7.0082578,"Nordrhein-Westfalen","wind"
"12472",51.2928839,7.5174005,"Nordrhein-Westfalen","wind"
"12473",51.4024448,8.0201621,"Nordrhein-Westfalen","wind"
"12474",51.874947,8.4103568,"Nordrhein-Westfalen","wind"
"12475",51.1825567,6.7018691,"Nordrhein-Westfalen","solar"
"12476",51.5889328,8.5798234,"Nordrhein-Westfalen","wind"
"12477",52.3736973,7.6474191,"Nordrhein-Westfalen","wind"
"12478",51.9634343,7.0987922,"Nordrhein-Westfalen","wind"
"12479",51.9666533,7.0891035,"Nordrhein-Westfalen","wind"
"12480",51.4984693,6.5698212,"Nordrhein-Westfalen","wind"
"12481",51.9930527,8.7090849,"Nordrhein-Westfalen","wind"
"12482",51.6887927,6.1572616,"Nordrhein-Westfalen","biomass"
"12483",51.6935016,6.2365422,"Nordrhein-Westfalen","wind"
"12484",51.6988681,6.255142,"Nordrhein-Westfalen","wind"
"12485",51.6991633,6.2413476,"Nordrhein-Westfalen","wind"
"12486",51.7009829,6.2506823,"Nordrhein-Westfalen","wind"
"12487",51.7029412,6.1885664,"Nordrhein-Westfalen","wind"
"12488",51.7072031,6.2475117,"Nordrhein-Westfalen","wind"
"12489",51.7104259,6.1995002,"Nordrhein-Westfalen","wind"
"12490",51.7107685,6.2390372,"Nordrhein-Westfalen","wind"
"12491",51.7108546,6.2332486,"Nordrhein-Westfalen","wind"
"12492",51.716053,6.2175776,"Nordrhein-Westfalen","wind"
"12493",51.7201657,6.2171189,"Nordrhein-Westfalen","wind"
"12494",51.7298777,6.1628891,"Nordrhein-Westfalen","wind"
"12495",51.7600516,6.1439791,"Nordrhein-Westfalen","wind"
"12496",51.7641031,6.2076388,"Nordrhein-Westfalen","biogas"
"12497",52.0949997,7.0538795,"Nordrhein-Westfalen","wind"
"12498",51.6576305,8.855015,"Nordrhein-Westfalen","wind"
"12499",51.657657,8.8506976,"Nordrhein-Westfalen","wind"
"12500",51.659234,8.8561639,"Nordrhein-Westfalen","wind"
"12501",51.6598935,8.8515841,"Nordrhein-Westfalen","wind"
"12502",51.6612791,8.8562657,"Nordrhein-Westfalen","wind"
"12503",51.6633412,8.8569953,"Nordrhein-Westfalen","wind"
"12504",51.6638187,8.8508538,"Nordrhein-Westfalen","wind"
"12505",51.6648198,8.8547768,"Nordrhein-Westfalen","wind"
"12506",51.6651376,8.8484694,"Nordrhein-Westfalen","wind"
"12507",51.6662176,8.8570512,"Nordrhein-Westfalen","wind"
"12508",51.6667156,8.8508454,"Nordrhein-Westfalen","wind"
"12509",51.547622,7.8873535,"Nordrhein-Westfalen","biofuel"
"12510",52.1982452,7.6297564,"Nordrhein-Westfalen","wind"
"12511",52.1997182,7.6259798,"Nordrhein-Westfalen","wind"
"12512",52.2015331,7.6198,"Nordrhein-Westfalen","biomass"
"12513",52.1988502,7.6189846,"Nordrhein-Westfalen","wind"
"12514",52.2061357,7.6195854,"Nordrhein-Westfalen","wind"
"12515",52.2015857,7.6174397,"Nordrhein-Westfalen","wind"
"12516",52.2041718,7.614891,"Nordrhein-Westfalen","wind"
"12517",52.2035583,7.6220745,"Nordrhein-Westfalen","wind"
"12518",52.2044789,7.6195425,"Nordrhein-Westfalen","photovoltaic"
"12519",51.1219093,7.8291547,"Nordrhein-Westfalen","wind"
"12520",51.7844785,6.9242131,"Nordrhein-Westfalen","wind"
"12521",51.5965081,8.8116333,"Nordrhein-Westfalen","solar"
"12522",51.8187789,6.4255206,"Nordrhein-Westfalen","wind"
"12523",51.7544038,6.3399337,"Nordrhein-Westfalen","wind"
"12524",51.7545441,6.3418999,"Nordrhein-Westfalen","wind"
"12525",52.0606982,8.9787971,"Nordrhein-Westfalen","wind"
"12526",51.614669,8.278866,"Nordrhein-Westfalen","wind"
"12527",52.0812669,7.141703,"Nordrhein-Westfalen","wind"
"12528",52.0884052,7.4035486,"Nordrhein-Westfalen","wind"
"12529",52.092429,7.4088061,"Nordrhein-Westfalen","wind"
"12530",51.7271783,8.8520124,"Nordrhein-Westfalen","wind"
"12531",51.7294131,8.8421436,"Nordrhein-Westfalen","wind"
"12532",51.729436,8.8474875,"Nordrhein-Westfalen","wind"
"12533",51.7297434,8.8376477,"Nordrhein-Westfalen","wind"
"12534",51.7312417,8.841569,"Nordrhein-Westfalen","wind"
"12535",51.1476179,6.6085967,"Nordrhein-Westfalen","wind"
"12536",51.1507005,6.6082189,"Nordrhein-Westfalen","wind"
"12537",52.3033965,8.9850881,"Nordrhein-Westfalen","wind"
"12538",52.0630256,7.4315634,"Nordrhein-Westfalen","wind"
"12539",52.0608159,7.4321535,"Nordrhein-Westfalen","wind"
"12540",52.3561166,8.6598507,"Nordrhein-Westfalen","wind"
"12541",51.6229652,7.2088632,"Nordrhein-Westfalen","gas"
"12542",52.0716927,7.158157,"Nordrhein-Westfalen","wind"
"12543",52.0722978,7.1522255,"Nordrhein-Westfalen","wind"
"12544",52.0742197,7.1584827,"Nordrhein-Westfalen","wind"
"12545",51.4908466,7.792764,"Nordrhein-Westfalen","wind"
"12546",51.5046563,7.8926741,"Nordrhein-Westfalen","hydro"
"12547",50.897389,7.6752492,"Nordrhein-Westfalen","wind"
"12548",51.6093243,8.2073797,"Nordrhein-Westfalen","wind"
"12549",51.6105176,8.2067392,"Nordrhein-Westfalen","wind"
"12550",51.6111651,8.2117077,"Nordrhein-Westfalen","wind"
"12551",51.6119877,8.2060031,"Nordrhein-Westfalen","wind"
"12552",51.6122826,8.2109229,"Nordrhein-Westfalen","wind"
"12553",51.6132487,8.2055129,"Nordrhein-Westfalen","wind"
"12554",51.6135023,8.2108498,"Nordrhein-Westfalen","wind"
"12555",51.6148351,8.2108042,"Nordrhein-Westfalen","wind"
"12556",51.8221448,6.9113017,"Nordrhein-Westfalen","wind"
"12557",51.5121602,8.0226078,"Nordrhein-Westfalen","wind"
"12558",51.5136007,8.023154,"Nordrhein-Westfalen","wind"
"12559",51.5018491,8.0146997,"Nordrhein-Westfalen","wind"
"12560",51.5035252,8.0090155,"Nordrhein-Westfalen","wind"
"12561",51.5045404,8.0125631,"Nordrhein-Westfalen","wind"
"12562",51.5046512,8.0178296,"Nordrhein-Westfalen","wind"
"12563",51.5047122,8.0080771,"Nordrhein-Westfalen","wind"
"12564",51.5058556,8.0116722,"Nordrhein-Westfalen","wind"
"12565",51.5060273,8.0068788,"Nordrhein-Westfalen","wind"
"12566",51.5076499,8.0102572,"Nordrhein-Westfalen","wind"
"12567",51.5118997,8.0249985,"Nordrhein-Westfalen","wind"
"12568",52.1108354,7.4709528,"Nordrhein-Westfalen","wind"
"12569",52.1133581,7.4713225,"Nordrhein-Westfalen","wind"
"12570",52.1225132,7.4603494,"Nordrhein-Westfalen","wind"
"12571",51.5093934,8.0091765,"Nordrhein-Westfalen","wind"
"12572",50.652643,6.2760652,"Nordrhein-Westfalen","wind"
"12573",52.3940395,8.6226527,"Nordrhein-Westfalen","biogas"
"12574",51.5049917,8.0290944,"Nordrhein-Westfalen","wind"
"12575",50.7301051,6.1658965,"Nordrhein-Westfalen","solar"
"12576",51.7771917,6.373863,"Nordrhein-Westfalen","wind"
"12577",51.7828315,6.3771203,"Nordrhein-Westfalen","wind"
"12578",51.7826159,6.3769674,"Nordrhein-Westfalen","wind"
"12579",52.0984778,7.0546071,"Nordrhein-Westfalen","wind"
"12580",52.2828421,7.7623571,"Nordrhein-Westfalen","wind"
"12581",52.2871563,7.7467873,"Nordrhein-Westfalen","coal"
"12582",52.2996759,7.7246508,"Nordrhein-Westfalen","wind"
"12583",50.7795372,6.6888271,"Nordrhein-Westfalen","wind"
"12584",50.781761,6.6878739,"Nordrhein-Westfalen","wind"
"12585",50.7774172,6.6901912,"Nordrhein-Westfalen","wind"
"12586",51.6252909,9.3562064,"Nordrhein-Westfalen","wind"
"12587",51.625832,9.3493214,"Nordrhein-Westfalen","wind"
"12588",51.628079,9.3540033,"Nordrhein-Westfalen","wind"
"12589",51.6287755,9.3483507,"Nordrhein-Westfalen","wind"
"12590",51.6289124,9.3614139,"Nordrhein-Westfalen","wind"
"12591",51.6290682,9.3455797,"Nordrhein-Westfalen","wind"
"12592",51.631421,9.3447611,"Nordrhein-Westfalen","wind"
"12593",51.6318609,9.3476705,"Nordrhein-Westfalen","wind"
"12594",51.6335642,9.34351,"Nordrhein-Westfalen","wind"
"12595",52.0761973,6.9732238,"Nordrhein-Westfalen","wind"
"12596",52.3962555,8.4833048,"Nordrhein-Westfalen","biomass"
"12597",52.3988312,8.4161557,"Nordrhein-Westfalen","biomass"
"12598",52.4352547,8.4724916,"Nordrhein-Westfalen","biomass"
"12599",52.4640024,8.5344307,"Nordrhein-Westfalen","biomass"
"12600",52.4839464,8.5977211,"Nordrhein-Westfalen","biomass"
"12601",52.4038776,8.3407124,"Nordrhein-Westfalen","wind"
"12602",52.370785,7.6517514,"Nordrhein-Westfalen","wind"
"12603",52.3716734,7.6469415,"Nordrhein-Westfalen","wind"
"12604",52.3742882,7.6618162,"Nordrhein-Westfalen","wind"
"12605",51.3873602,7.9209015,"Nordrhein-Westfalen","wind"
"12606",51.6840941,7.0302981,"Nordrhein-Westfalen","wind"
"12607",51.6869167,7.0338542,"Nordrhein-Westfalen","wind"
"12608",50.560332,6.4471712,"Nordrhein-Westfalen","solar"
"12609",51.5943956,9.3315534,"Nordrhein-Westfalen","wind"
"12610",51.596855,9.3313925,"Nordrhein-Westfalen","wind"
"12611",51.5992842,9.3318699,"Nordrhein-Westfalen","wind"
"12612",51.600497,9.3281953,"Nordrhein-Westfalen","wind"
"12613",51.246625,7.1488168,"Nordrhein-Westfalen","wind"
"12614",51.2465691,7.1487149,"Nordrhein-Westfalen","wind"
"12615",51.2465136,7.14861,"Nordrhein-Westfalen","wind"
"12616",52.174407,7.3534991,"Nordrhein-Westfalen",NA
"12617",51.7687341,8.4757253,"Nordrhein-Westfalen","wind"
"12618",52.4625201,8.585292,"Nordrhein-Westfalen","biomass"
"12619",51.2667703,6.2337127,"Nordrhein-Westfalen","wind"
"12620",51.2686827,6.2301459,"Nordrhein-Westfalen","wind"
"12621",51.7150485,8.833709,"Nordrhein-Westfalen","solar"
"12622",51.701296,8.7985446,"Nordrhein-Westfalen","solar"
"12623",50.9444342,6.4952891,"Nordrhein-Westfalen","wind"
"12624",50.9456697,6.4923106,"Nordrhein-Westfalen","wind"
"12625",50.9463508,6.4882042,"Nordrhein-Westfalen","wind"
"12626",51.6565842,9.1682375,"Nordrhein-Westfalen","solar"
"12627",51.232094,7.1512022,"Nordrhein-Westfalen","wind"
"12628",50.9794507,6.6754018,"Nordrhein-Westfalen","solar"
"12629",50.9807714,6.6760397,"Nordrhein-Westfalen","solar"
"12630",51.2681997,6.2212779,"Nordrhein-Westfalen","wind"
"12631",52.2231782,7.7520026,"Nordrhein-Westfalen",NA
"12632",52.1832758,7.7881858,"Nordrhein-Westfalen","wind"
"12633",52.1874805,7.7929272,"Nordrhein-Westfalen","wind"
"12634",52.192749,7.7985705,"Nordrhein-Westfalen","wind"
"12635",51.5161963,7.9608792,"Nordrhein-Westfalen","wind"
"12636",51.3986989,8.8121334,"Nordrhein-Westfalen","wind"
"12637",51.3972798,8.807284,"Nordrhein-Westfalen","wind"
"12638",51.7188508,8.8634655,"Nordrhein-Westfalen","wind"
"12639",51.7193516,8.8684402,"Nordrhein-Westfalen","wind"
"12640",51.721028,8.9028129,"Nordrhein-Westfalen","wind"
"12641",51.7236185,8.9020879,"Nordrhein-Westfalen","wind"
"12642",51.7278738,8.895013,"Nordrhein-Westfalen","wind"
"12643",51.7296765,8.8911597,"Nordrhein-Westfalen","wind"
"12644",51.7315423,8.889201,"Nordrhein-Westfalen","wind"
"12645",51.7323114,8.8858178,"Nordrhein-Westfalen","wind"
"12646",51.7342981,8.8909929,"Nordrhein-Westfalen","wind"
"12647",51.7345141,8.8833996,"Nordrhein-Westfalen","wind"
"12648",51.7360279,8.8792122,"Nordrhein-Westfalen","wind"
"12649",51.7360478,8.8888454,"Nordrhein-Westfalen","wind"
"12650",51.7364778,8.9236936,"Nordrhein-Westfalen","wind"
"12651",51.7382156,8.8782477,"Nordrhein-Westfalen","wind"
"12652",51.7406507,8.9266046,"Nordrhein-Westfalen","wind"
"12653",51.7486679,8.9313506,"Nordrhein-Westfalen","wind"
"12654",51.5421138,8.8287347,"Nordrhein-Westfalen","wind"
"12655",51.5432214,8.8232844,"Nordrhein-Westfalen","wind"
"12656",51.5274315,8.8401931,"Nordrhein-Westfalen","wind"
"12657",51.5637681,8.7699407,"Nordrhein-Westfalen","wind"
"12658",51.5348133,8.8173836,"Nordrhein-Westfalen","wind"
"12659",51.5597262,8.7702411,"Nordrhein-Westfalen","wind"
"12660",51.525429,8.8415664,"Nordrhein-Westfalen","wind"
"12661",51.5618873,8.760907,"Nordrhein-Westfalen","wind"
"12662",51.5431013,8.8264173,"Nordrhein-Westfalen","wind"
"12663",51.5379098,8.8300007,"Nordrhein-Westfalen","wind"
"12664",51.5403922,8.8337987,"Nordrhein-Westfalen","wind"
"12665",51.5411529,8.8229626,"Nordrhein-Westfalen","wind"
"12666",51.5402721,8.8261383,"Nordrhein-Westfalen","wind"
"12667",51.5216107,8.8121694,"Nordrhein-Westfalen","wind"
"12668",51.5489194,8.7799399,"Nordrhein-Westfalen","wind"
"12669",51.5395514,8.8292497,"Nordrhein-Westfalen","wind"
"12670",51.5395781,8.8333266,"Nordrhein-Westfalen","wind"
"12671",51.5412063,8.831095,"Nordrhein-Westfalen","wind"
"12672",51.5205872,8.2518335,"Nordrhein-Westfalen","wind"
"12673",51.730141,8.8823276,"Nordrhein-Westfalen","wind"
"12674",51.3711636,8.1700693,"Nordrhein-Westfalen","hydro"
"12675",51.5100758,8.2171622,"Nordrhein-Westfalen","wind"
"12676",51.5109968,8.2164792,"Nordrhein-Westfalen","wind"
"12677",51.5111252,7.9330187,"Nordrhein-Westfalen","wind"
"12678",51.5113175,7.9393088,"Nordrhein-Westfalen","wind"
"12679",51.5123583,7.9452181,"Nordrhein-Westfalen","wind"
"12680",51.5129068,7.9405222,"Nordrhein-Westfalen","wind"
"12681",51.5129381,7.9375078,"Nordrhein-Westfalen","wind"
"12682",51.513007,7.935656,"Nordrhein-Westfalen","wind"
"12683",51.513121,7.931823,"Nordrhein-Westfalen","wind"
"12684",51.5131805,7.9433706,"Nordrhein-Westfalen","wind"
"12685",51.5136368,7.9305244,"Nordrhein-Westfalen","wind"
"12686",52.0645965,7.1130049,"Nordrhein-Westfalen","wind"
"12687",52.0646192,7.1228251,"Nordrhein-Westfalen","wind"
"12688",52.0646739,7.1095057,"Nordrhein-Westfalen","wind"
"12689",52.0732626,7.1395643,"Nordrhein-Westfalen","wind"
"12690",52.073445,7.1353855,"Nordrhein-Westfalen","wind"
"12691",52.0747862,7.1264251,"Nordrhein-Westfalen","wind"
"12692",52.0748437,7.1437691,"Nordrhein-Westfalen","wind"
"12693",52.0749566,7.1162768,"Nordrhein-Westfalen","wind"
"12694",52.0762022,7.1394974,"Nordrhein-Westfalen","wind"
"12695",52.0764976,7.1352251,"Nordrhein-Westfalen","wind"
"12696",52.077816,7.1479652,"Nordrhein-Westfalen","wind"
"12697",52.0786365,7.1445474,"Nordrhein-Westfalen","wind"
"12698",51.1366383,8.1109619,"Nordrhein-Westfalen",NA
"12699",51.6525903,7.4804475,"Nordrhein-Westfalen","wind"
"12700",51.6652138,9.2102071,"Nordrhein-Westfalen","wind"
"12701",51.6660501,9.209977,"Nordrhein-Westfalen","wind"
"12702",52.0003584,7.3562988,"Nordrhein-Westfalen","wind"
"12703",50.890333,8.3798756,"Nordrhein-Westfalen","wind"
"12704",50.8879663,8.3841428,"Nordrhein-Westfalen","wind"
"12705",52.066574,7.57798,"Nordrhein-Westfalen","wind"
"12706",52.0687904,7.5733467,"Nordrhein-Westfalen","wind"
"12707",52.069853,7.5772663,"Nordrhein-Westfalen","wind"
"12708",52.3973865,8.4760114,"Nordrhein-Westfalen","wind"
"12709",50.3248279,6.4219793,"Nordrhein-Westfalen","wind"
"12710",52.4337627,8.3739961,"Nordrhein-Westfalen","biomass"
"12711",52.1318808,6.9618311,"Nordrhein-Westfalen","wind"
"12712",51.5290028,9.3043968,"Nordrhein-Westfalen","wind"
"12713",51.5308711,9.3006621,"Nordrhein-Westfalen","wind"
"12714",51.5332422,9.2972098,"Nordrhein-Westfalen","wind"
"12715",51.2653953,6.2208413,"Nordrhein-Westfalen","wind"
"12716",51.3442129,6.4811013,"Nordrhein-Westfalen","wind"
"12717",51.3468259,6.4795526,"Nordrhein-Westfalen","wind"
"12718",51.3412444,6.4867508,"Nordrhein-Westfalen","wind"
"12719",51.342561,6.4835569,"Nordrhein-Westfalen","wind"
"12720",52.0810953,7.1875359,"Nordrhein-Westfalen","wind"
"12721",52.0782274,7.1909477,"Nordrhein-Westfalen","wind"
"12722",52.0904318,8.8227161,"Nordrhein-Westfalen","wind"
"12723",52.0906233,8.8445702,"Nordrhein-Westfalen","wind"
"12724",52.0883355,8.8197121,"Nordrhein-Westfalen","wind"
"12725",50.9019219,7.1853241,"Nordrhein-Westfalen",NA
"12726",51.0940394,6.5304322,"Nordrhein-Westfalen","wind"
"12727",51.0937874,6.5358533,"Nordrhein-Westfalen","wind"
"12728",51.0904377,6.5264725,"Nordrhein-Westfalen","wind"
"12729",51.0898499,6.5302117,"Nordrhein-Westfalen","wind"
"12730",51.6479886,9.1912711,"Nordrhein-Westfalen","wind"
"12731",51.6506868,9.1921579,"Nordrhein-Westfalen","wind"
"12732",50.6557188,6.3890965,"Nordrhein-Westfalen","wind"
"12733",50.6559236,6.3857782,"Nordrhein-Westfalen","wind"
"12734",50.6554626,6.3922356,"Nordrhein-Westfalen","wind"
"12735",51.8656818,9.159269,"Nordrhein-Westfalen","wind"
"12736",51.865908,9.1548895,"Nordrhein-Westfalen","wind"
"12737",51.8689838,9.1576627,"Nordrhein-Westfalen","wind"
"12738",51.8694587,9.1532465,"Nordrhein-Westfalen","wind"
"12739",51.4694866,6.3662487,"Nordrhein-Westfalen","wind"
"12740",52.2496823,8.4998429,"Nordrhein-Westfalen","wind"
"12741",51.9305707,8.0249929,"Nordrhein-Westfalen","wind"
"12742",51.6621448,8.7218377,"Nordrhein-Westfalen","hydro"
"12743",51.5080033,8.034663,"Nordrhein-Westfalen","wind"
"12744",51.5101925,8.034008,"Nordrhein-Westfalen","wind"
"12745",51.5117836,8.0321701,"Nordrhein-Westfalen","wind"
"12746",51.5125421,8.0275082,"Nordrhein-Westfalen","wind"
"12747",51.5136227,8.0304938,"Nordrhein-Westfalen","wind"
"12748",51.5152224,8.0298475,"Nordrhein-Westfalen","wind"
"12749",51.2097524,6.5799646,"Nordrhein-Westfalen","solar"
"12750",51.6850234,8.8164893,"Nordrhein-Westfalen","wind"
"12751",51.6800334,7.9705122,"Nordrhein-Westfalen","coal"
"12752",51.6117271,8.7963372,"Nordrhein-Westfalen","wind"
"12753",51.6167609,8.8074083,"Nordrhein-Westfalen","wind"
"12754",51.6129136,8.8026458,"Nordrhein-Westfalen","wind"
"12755",51.6173472,8.8033957,"Nordrhein-Westfalen","wind"
"12756",51.4959414,7.9416813,"Nordrhein-Westfalen","wind"
"12757",51.4977655,7.9417488,"Nordrhein-Westfalen","wind"
"12758",51.5636736,7.8555244,"Nordrhein-Westfalen","wind"
"12759",51.5659159,7.8555442,"Nordrhein-Westfalen","wind"
"12760",50.5239492,6.3779511,"Nordrhein-Westfalen","wind"
