"","place","lat","lon","mapfeature","kvalue","operator","capacity"
"3826882357","Hamburg",53.4903174,10.2057455,"car_sharing","amenity","car2go black",NA
"3826911454","Hamburg",53.5719563,10.0689575,"car_sharing","amenity","car2go black",NA
"3828143665","Hamburg",53.553721,10.0232695,"car_sharing","amenity","car2go black",NA
"3828150757","Hamburg",53.6331833,10.0054691,"car_sharing","amenity","car2go black",NA
"3828160642","Hamburg",53.6004834,9.9951799,"car_sharing","amenity","car2go black",NA
"3968068266","Hamburg",53.5900769,9.9637725,"car_sharing","amenity","Cambio","2"
"30352328","Berlin",52.5133372,13.2842603,"car_sharing","amenity",NA,NA
"410135893","Berlin",52.4915174,13.4368516,"car_sharing","amenity","Greenwheels",NA
"616672198","Berlin",52.536068,13.1917177,"car_sharing","amenity","Sixt",NA
"1334289987","Berlin",52.469438,13.3410535,"car_sharing","amenity","Greenwheels",NA
"1471803058","Berlin",52.5309405,13.4111657,"car_sharing","amenity",NA,NA
"1624501787","Berlin",52.4999645,13.4209218,"car_sharing","amenity",NA,NA
"1633714633","Berlin",52.4866691,13.4229735,"car_sharing","amenity","Flinkster","1"
"1826897235","Berlin",52.4997903,13.4201248,"car_sharing","amenity",NA,NA
"1826931830","Berlin",52.5051208,13.4316834,"car_sharing","amenity",NA,NA
"3363900043","Berlin",52.5421072,13.4203672,"car_sharing","amenity",NA,NA
"3363902823","Berlin",52.542694,13.4188196,"car_sharing","amenity",NA,NA
"3711088991","Berlin",52.5100418,13.4193784,"car_sharing","amenity","Stadtmobil","1"
"3826313983","Berlin",52.523198,13.412321,"car_sharing","amenity","car2go black",NA
"3826355077","Berlin",52.5502147,13.2972464,"car_sharing","amenity","car2go black",NA
"3826549572","Berlin",52.4749764,13.3635523,"car_sharing","amenity","car2go black",NA
"3826569557","Berlin",52.5240664,13.3657112,"car_sharing","amenity","car2go black",NA
"3826596558","Berlin",52.5009664,13.3248958,"car_sharing","amenity","car2go black",NA
"3826648357","Berlin",52.5070214,13.3745802,"car_sharing","amenity","car2go black",NA
"3875852629","Berlin",52.5449905,13.4269668,"car_sharing","amenity",NA,NA
"446296160","Brandenburg",52.3920687,13.0887132,"car_sharing","amenity","Greenwheels","2"
"1309501092","Brandenburg",52.4036626,13.0554681,"car_sharing","amenity","Greenwheels GmbH",NA
"3826533967","Brandenburg",52.3899525,13.5182192,"car_sharing","amenity","car2go black",NA
"359831","Nordrhein-Westfalen",50.9056542,6.9635812,"car_sharing","amenity",NA,NA
"208528330","Nordrhein-Westfalen",50.7787928,6.0956284,"car_sharing","amenity","cambio",NA
"256222117","Nordrhein-Westfalen",50.9588072,6.9552877,"car_sharing","amenity","cambio CarSharing","3"
"259435411","Nordrhein-Westfalen",52.038333,8.4947315,"car_sharing","amenity","Cambio",NA
"268371221","Nordrhein-Westfalen",50.7823666,6.0778848,"car_sharing","amenity","cambio",NA
"268371222","Nordrhein-Westfalen",50.7700744,6.0722006,"car_sharing","amenity","cambio","6"
"270906467","Nordrhein-Westfalen",50.7611442,6.0940217,"car_sharing","amenity","cambio",NA
"272054176","Nordrhein-Westfalen",50.8285767,6.8992614,"car_sharing","amenity",NA,NA
"280510326","Nordrhein-Westfalen",52.0268612,8.5245398,"car_sharing","amenity","Cambio","4"
"280510379","Nordrhein-Westfalen",52.028476,8.5233441,"car_sharing","amenity","Cambio","2"
"280510497","Nordrhein-Westfalen",52.0303916,8.5239977,"car_sharing","amenity","Cambio",NA
"280510751","Nordrhein-Westfalen",52.0291777,8.5353622,"car_sharing","amenity","Cambio",NA
"303147500","Nordrhein-Westfalen",51.9362742,7.6037943,"car_sharing","amenity","Stadtteilauto",NA
"304576743","Nordrhein-Westfalen",50.953401,6.9195304,"car_sharing","amenity","cambio CarSharing","3"
"345767657","Nordrhein-Westfalen",52.0299806,8.5213533,"car_sharing","amenity",NA,NA
"348133033","Nordrhein-Westfalen",52.0091839,8.5215745,"car_sharing","amenity",NA,NA
"350157416","Nordrhein-Westfalen",50.9456007,6.9563935,"car_sharing","amenity","Cambio",NA
"352919121","Nordrhein-Westfalen",51.1816733,6.8095261,"car_sharing","amenity",NA,NA
"353298507","Nordrhein-Westfalen",50.7734769,6.1026156,"car_sharing","amenity","cambio",NA
"363993755","Nordrhein-Westfalen",50.7675861,6.0881078,"car_sharing","amenity","cambio",NA
"366274063","Nordrhein-Westfalen",50.7702806,6.1157946,"car_sharing","amenity","Cambio",NA
"369993373","Nordrhein-Westfalen",50.772688,6.094443,"car_sharing","amenity","cambio",NA
"388111136","Nordrhein-Westfalen",50.7686937,6.0782327,"car_sharing","amenity","cambio",NA
"391545475","Nordrhein-Westfalen",50.9520626,6.9192942,"car_sharing","amenity","Deutsche Bahn AG","1"
"418167907","Nordrhein-Westfalen",51.5116093,7.4747625,"car_sharing","amenity",NA,NA
"418232588","Nordrhein-Westfalen",51.5163043,7.4691361,"car_sharing","amenity",NA,NA
"418232594","Nordrhein-Westfalen",51.5167309,7.4578087,"car_sharing","amenity",NA,NA
"418232611","Nordrhein-Westfalen",51.5079125,7.4462794,"car_sharing","amenity",NA,NA
"418232629","Nordrhein-Westfalen",51.5044293,7.4428891,"car_sharing","amenity",NA,NA
"418232634","Nordrhein-Westfalen",51.5013038,7.4500903,"car_sharing","amenity",NA,NA
"418232644","Nordrhein-Westfalen",51.50107,7.465194,"car_sharing","amenity",NA,NA
"418232650","Nordrhein-Westfalen",51.5040286,7.475891,"car_sharing","amenity",NA,NA
"418232655","Nordrhein-Westfalen",51.5053429,7.4880961,"car_sharing","amenity",NA,NA
"418232659","Nordrhein-Westfalen",51.5000161,7.480749,"car_sharing","amenity",NA,NA
"418232669","Nordrhein-Westfalen",51.5130303,7.4901165,"car_sharing","amenity",NA,NA
"418232679","Nordrhein-Westfalen",51.5144744,7.507025,"car_sharing","amenity",NA,NA
"430122279","Nordrhein-Westfalen",50.7814939,6.087879,"car_sharing","amenity","cambio",NA
"430124561","Nordrhein-Westfalen",50.794622,6.0570816,"car_sharing","amenity","cambio",NA
"442129667","Nordrhein-Westfalen",50.9375858,6.9551793,"car_sharing","amenity","Flinkster",NA
"458705701","Nordrhein-Westfalen",50.9525652,6.9240597,"car_sharing","amenity","Deutsche Bahn AG","1"
"462185706","Nordrhein-Westfalen",51.2598845,7.1519107,"car_sharing","amenity","Stadtwerke Wuppertal",NA
"463302598","Nordrhein-Westfalen",51.2548099,7.1492253,"car_sharing","amenity","Deutsche Bahn AG",NA
"470939089","Nordrhein-Westfalen",51.2603402,7.1383526,"car_sharing","amenity","Stadtwerke Wuppertal",NA
"475284521","Nordrhein-Westfalen",50.7683256,6.0982687,"car_sharing","amenity","cambio",NA
"482745875","Nordrhein-Westfalen",50.7670859,6.0831658,"car_sharing","amenity","cambio",NA
"539772273","Nordrhein-Westfalen",50.9235086,6.931856,"car_sharing","amenity","Flinkster",NA
"539772274","Nordrhein-Westfalen",50.9483346,6.9151252,"car_sharing","amenity","Flinkster",NA
"547437285","Nordrhein-Westfalen",50.9633142,6.958373,"car_sharing","amenity",NA,NA
"556441154","Nordrhein-Westfalen",50.8928276,6.9093402,"car_sharing","amenity","Flinkster",NA
"560892417","Nordrhein-Westfalen",51.2298458,7.065591,"car_sharing","amenity","cambio Wuppertal","3"
"576990100","Nordrhein-Westfalen",50.9579952,7.012224,"car_sharing","amenity","Flinkster",NA
"634987521","Nordrhein-Westfalen",50.9087285,6.9194062,"car_sharing","amenity","cambio CarSharing","3"
"634987522","Nordrhein-Westfalen",50.91863,6.91831,"car_sharing","amenity","cambio CarSharing","3"
"635736883","Nordrhein-Westfalen",50.93262,6.942662,"car_sharing","amenity","cambio CarSharing",NA
"635736884","Nordrhein-Westfalen",50.9382568,6.9362258,"car_sharing","amenity","cambio CarSharing",NA
"645105730","Nordrhein-Westfalen",51.2741253,7.2205258,"car_sharing","amenity","Cambio GmbH",NA
"646954179","Nordrhein-Westfalen",50.9429185,6.9506093,"car_sharing","amenity","Cambio Car",NA
"652407674","Nordrhein-Westfalen",50.9159129,6.9255037,"car_sharing","amenity","cambio",NA
"667786670","Nordrhein-Westfalen",51.4932707,7.4086611,"car_sharing","amenity","Greenwheels",NA
"667786672","Nordrhein-Westfalen",51.4811271,7.4391934,"car_sharing","amenity","Greenwheels",NA
"676073097","Nordrhein-Westfalen",51.2188911,6.795164,"car_sharing","amenity",NA,NA
"706090549","Nordrhein-Westfalen",50.950025,6.9156581,"car_sharing","amenity","Deutsche Bahn AG","1"
"749779000","Nordrhein-Westfalen",50.94638,6.924133,"car_sharing","amenity","cambio CarSharing",NA
"768447037","Nordrhein-Westfalen",50.7688877,6.1067442,"car_sharing","amenity","cambio",NA
"817784160","Nordrhein-Westfalen",50.7785357,6.0858553,"car_sharing","amenity","cambio",NA
"889956643","Nordrhein-Westfalen",50.7756243,6.0785371,"car_sharing","amenity","cambio",NA
"920055437","Nordrhein-Westfalen",51.954896,7.6276986,"car_sharing","amenity","Stadtteilauto",NA
"937066006","Nordrhein-Westfalen",50.7839331,6.0978014,"car_sharing","amenity","cambio",NA
"967028709","Nordrhein-Westfalen",51.4476799,7.3301671,"car_sharing","amenity",NA,NA
"1003612242","Nordrhein-Westfalen",51.9546794,7.6448195,"car_sharing","amenity","Stadtteilauto - CarSharing Münster GmbH","3"
"1052477675","Nordrhein-Westfalen",50.92834,6.936429,"car_sharing","amenity","cambio CarSharing",NA
"1052477679","Nordrhein-Westfalen",50.9287324,6.944015,"car_sharing","amenity","cambio CarSharing",NA
"1069442812","Nordrhein-Westfalen",51.9714229,7.6123417,"car_sharing","amenity","Stadtteilauto Carsharing Münster GmbH",NA
"1108033858","Nordrhein-Westfalen",50.9589946,6.913995,"car_sharing","amenity","Cambio",NA
"1119837517","Nordrhein-Westfalen",51.2560126,7.1537554,"car_sharing","amenity","Cambio, Aachen","2"
"1198976462","Nordrhein-Westfalen",50.9632015,7.0058882,"car_sharing","amenity","Cambiocar",NA
"1224052434","Nordrhein-Westfalen",50.7703969,6.0884133,"car_sharing","amenity","cambio","2"
"1244069335","Nordrhein-Westfalen",50.7726036,6.0838341,"car_sharing","amenity","cambio",NA
"1288942632","Nordrhein-Westfalen",50.7975897,6.0632878,"car_sharing","amenity","cambio",NA
"1338523469","Nordrhein-Westfalen",50.9518156,6.9551016,"car_sharing","amenity",NA,NA
"1359848220","Nordrhein-Westfalen",50.7521664,6.1587224,"car_sharing","amenity","cambio","3"
"1390494374","Nordrhein-Westfalen",51.9726957,7.6208336,"car_sharing","amenity","Stadtteilauto Carsharing Münster GmbH",NA
"1401714414","Nordrhein-Westfalen",51.984092,7.6088935,"car_sharing","amenity","Stadtteilauto Carsharing Münster GmbH",NA
"1486253331","Nordrhein-Westfalen",50.7591954,6.1096838,"car_sharing","amenity","cambio","2"
"1491468191","Nordrhein-Westfalen",50.9180985,6.9495425,"car_sharing","amenity","Flinkster","1"
"1587586511","Nordrhein-Westfalen",51.2407958,6.8024334,"car_sharing","amenity","Greenwheels","4"
"1607230322","Nordrhein-Westfalen",51.9702429,7.5920732,"car_sharing","amenity","Stadtteilauto Carsharing Münster GmbH",NA
"1625969921","Nordrhein-Westfalen",50.8854113,7.0605504,"car_sharing","amenity","cambio CarSharing","3"
"2007018448","Nordrhein-Westfalen",51.955059,7.6210971,"car_sharing","amenity","Stadtteilauto","1"
"2052563834","Nordrhein-Westfalen",50.7812859,6.1531787,"car_sharing","amenity","cambio","2"
"2052859638","Nordrhein-Westfalen",50.939785,6.97089,"car_sharing","amenity","cambio CarSharing",NA
"2057464690","Nordrhein-Westfalen",50.90932,6.941117,"car_sharing","amenity","cambio CarSharing",NA
"2057464700","Nordrhein-Westfalen",50.90855,6.970058,"car_sharing","amenity","cambio CarSharing",NA
"2059453017","Nordrhein-Westfalen",50.9371675,6.9099194,"car_sharing","amenity","cambio CarSharing",NA
"2059453018","Nordrhein-Westfalen",50.93903,6.950462,"car_sharing","amenity","cambio CarSharing",NA
"2059453019","Nordrhein-Westfalen",50.9654694,6.9459383,"car_sharing","amenity","cambio CarSharing","10"
"2059453020","Nordrhein-Westfalen",50.94546,6.956427,"car_sharing","amenity","cambio CarSharing",NA
"2059453021","Nordrhein-Westfalen",50.9514324,6.9193636,"car_sharing","amenity","cambio CarSharing",NA
"2059453022","Nordrhein-Westfalen",50.9554,6.963197,"car_sharing","amenity","cambio CarSharing",NA
"2059453023","Nordrhein-Westfalen",50.9123286,6.9628594,"car_sharing","amenity","cambio CarSharing",NA
"2059453024","Nordrhein-Westfalen",50.92609,6.959592,"car_sharing","amenity","cambio CarSharing",NA
"2059453025","Nordrhein-Westfalen",50.921964,6.958348,"car_sharing","amenity","cambio CarSharing",NA
"2059453026","Nordrhein-Westfalen",50.94494,6.943231,"car_sharing","amenity","cambio CarSharing",NA
"2059453027","Nordrhein-Westfalen",50.938155,6.979644,"car_sharing","amenity","cambio CarSharing",NA
"2059453028","Nordrhein-Westfalen",50.9373151,6.9734041,"car_sharing","amenity","cambio CarSharing",NA
"2059453029","Nordrhein-Westfalen",50.9618951,6.9563094,"car_sharing","amenity","cambio CarSharing",NA
"2059453030","Nordrhein-Westfalen",50.9204165,6.9577061,"car_sharing","amenity","cambio CarSharing",NA
"2059453031","Nordrhein-Westfalen",50.9680308,6.9507859,"car_sharing","amenity","cambio CarSharing",NA
"2059453032","Nordrhein-Westfalen",50.9631763,6.9583589,"car_sharing","amenity","cambio CarSharing",NA
"2059453033","Nordrhein-Westfalen",50.92845,6.913962,"car_sharing","amenity","cambio CarSharing",NA
"2059453034","Nordrhein-Westfalen",50.9468004,6.9168266,"car_sharing","amenity","cambio CarSharing",NA
"2059453035","Nordrhein-Westfalen",50.9713384,6.9538314,"car_sharing","amenity","cambio CarSharing",NA
"2059453036","Nordrhein-Westfalen",50.959467,6.99518,"car_sharing","amenity","cambio CarSharing",NA
"2059453037","Nordrhein-Westfalen",50.94952,6.953799,"car_sharing","amenity","cambio CarSharing",NA
"2059453038","Nordrhein-Westfalen",50.936424,6.9612865,"car_sharing","amenity","cambio CarSharing",NA
"2059453040","Nordrhein-Westfalen",50.98383,6.896453,"car_sharing","amenity","cambio CarSharing",NA
"2059453041","Nordrhein-Westfalen",50.94447,6.961437,"car_sharing","amenity","cambio CarSharing",NA
"2059453043","Nordrhein-Westfalen",50.97568,7.074326,"car_sharing","amenity","cambio CarSharing",NA
"2059453044","Nordrhein-Westfalen",50.9223904,6.907346,"car_sharing","amenity","cambio CarSharing",NA
"2059453045","Nordrhein-Westfalen",50.919762,6.960418,"car_sharing","amenity","cambio CarSharing",NA
"2059453046","Nordrhein-Westfalen",50.95361,6.9129,"car_sharing","amenity","cambio CarSharing",NA
"2059453047","Nordrhein-Westfalen",50.923465,6.9508403,"car_sharing","amenity","cambio CarSharing",NA
"2059453048","Nordrhein-Westfalen",50.94177,6.9344,"car_sharing","amenity","cambio CarSharing",NA
"2059453049","Nordrhein-Westfalen",50.9396137,6.9803402,"car_sharing","amenity","cambio CarSharing",NA
"2059453050","Nordrhein-Westfalen",50.95176,6.955172,"car_sharing","amenity","cambio CarSharing",NA
"2059453051","Nordrhein-Westfalen",50.9462344,6.8872078,"car_sharing","amenity","cambio CarSharing",NA
"2059453053","Nordrhein-Westfalen",50.95893,6.913973,"car_sharing","amenity","cambio CarSharing",NA
"2059453054","Nordrhein-Westfalen",50.96297,6.943874,"car_sharing","amenity","cambio CarSharing",NA
"2059453055","Nordrhein-Westfalen",50.96268,7.005769,"car_sharing","amenity","cambio CarSharing",NA
"2059453056","Nordrhein-Westfalen",50.91768,6.926922,"car_sharing","amenity","cambio CarSharing",NA
"2226688592","Nordrhein-Westfalen",51.4507624,7.0154655,"car_sharing","amenity","unknown","unknown"
"2294732790","Nordrhein-Westfalen",52.0957204,8.5176095,"car_sharing","amenity","Cambio Bielefeld","1"
"2294732793","Nordrhein-Westfalen",52.0102488,8.5243422,"car_sharing","amenity","Cambio Bielefeld","2"
"2328286631","Nordrhein-Westfalen",52.0409992,8.5184459,"car_sharing","amenity","Cambio Bielefeld","1"
"2329966255","Nordrhein-Westfalen",50.7667746,6.1085785,"car_sharing","amenity","Cambio","3"
"2354156551","Nordrhein-Westfalen",51.4047199,7.4331294,"car_sharing","amenity",NA,"1"
"2422388526","Nordrhein-Westfalen",51.6042796,7.5189761,"car_sharing","amenity",NA,NA
"2435849220","Nordrhein-Westfalen",50.7746894,6.0443101,"car_sharing","amenity","cambio","3"
"2437426082","Nordrhein-Westfalen",51.9720036,7.623342,"car_sharing","amenity","Stadtteilauto Carsharing Münster GmbH",NA
"2445662238","Nordrhein-Westfalen",52.0329165,8.5553866,"car_sharing","amenity",NA,NA
"2453516915","Nordrhein-Westfalen",51.957647,7.6375715,"car_sharing","amenity","Stadtteilauto",NA
"2529748625","Nordrhein-Westfalen",51.9954847,7.6154336,"car_sharing","amenity","Stadtteilauto Carsharing Münster GmbH",NA
"2529748626","Nordrhein-Westfalen",51.9952859,7.6029129,"car_sharing","amenity","Stadtteilauto Carsharing Münster GmbH",NA
"2595759333","Nordrhein-Westfalen",51.9641714,7.6318585,"car_sharing","amenity","Stadtteilauto Carsharing Münster GmbH",NA
"2614715766","Nordrhein-Westfalen",50.7683291,6.0922246,"car_sharing","amenity","cambio","1"
"2614715767","Nordrhein-Westfalen",50.7805843,6.0677451,"car_sharing","amenity","cambio","2"
"2634847466","Nordrhein-Westfalen",50.7166622,7.1088253,"car_sharing","amenity","Flinkster",NA
"2645606573","Nordrhein-Westfalen",50.7293691,7.1036039,"car_sharing","amenity","DB Rent","1"
"2704136743","Nordrhein-Westfalen",50.7674944,6.0892113,"car_sharing","amenity","Flinkster","3"
"2724963429","Nordrhein-Westfalen",51.3329226,6.5676445,"car_sharing","amenity","Stadtmobil Rhein-Ruhr","4"
"2754555622","Nordrhein-Westfalen",52.0161505,8.5351819,"car_sharing","amenity","Cambio",NA
"2765476792","Nordrhein-Westfalen",50.9297431,6.9330898,"car_sharing","amenity",NA,NA
"2939354081","Nordrhein-Westfalen",50.9681152,6.9554193,"car_sharing","amenity","Flinkster","2"
"3016922803","Nordrhein-Westfalen",50.9256908,6.9416396,"car_sharing","amenity","Cambio",NA
"3074816504","Nordrhein-Westfalen",51.2075971,6.7666083,"car_sharing","amenity","Drive Carsharing","1"
"3074816505","Nordrhein-Westfalen",51.2182036,6.8241998,"car_sharing","amenity","Drive Carsharing","1"
"3074816506","Nordrhein-Westfalen",51.2346424,6.7421522,"car_sharing","amenity","Drive Carsharing","1"
"3170147397","Nordrhein-Westfalen",51.3459818,6.6186706,"car_sharing","amenity","Stadtmobil Rhein-Ruhr","2"
"3216629184","Nordrhein-Westfalen",50.7316335,7.0968621,"car_sharing","amenity","Flinkster",NA
"3216629185","Nordrhein-Westfalen",50.737012,7.099779,"car_sharing","amenity","Flinkster",NA
"3216629186","Nordrhein-Westfalen",50.7386875,7.0935366,"car_sharing","amenity","Flinkster",NA
"3216630791","Nordrhein-Westfalen",50.7424691,7.0916261,"car_sharing","amenity","Flinkster","1"
"3302902378","Nordrhein-Westfalen",50.7805919,6.0507767,"car_sharing","amenity","cambio","1"
"3302902838","Nordrhein-Westfalen",50.7698965,6.0615367,"car_sharing","amenity","cambio","1"
"3309467286","Nordrhein-Westfalen",50.915598,6.9923538,"car_sharing","amenity","cambio CarSharing",NA
"3309469361","Nordrhein-Westfalen",50.74245,7.0927455,"car_sharing","amenity","Flinkster","1"
"3321157197","Nordrhein-Westfalen",51.6777713,7.8091069,"car_sharing","amenity","Flinkster","2"
"3390783102","Nordrhein-Westfalen",52.0370671,8.5239801,"car_sharing","amenity","Cambio",NA
"3470834611","Nordrhein-Westfalen",50.7626235,6.0748634,"car_sharing","amenity","cambio",NA
"3557793776","Nordrhein-Westfalen",51.2143477,6.7679049,"car_sharing","amenity","Greenwheels","2"
"3557793818","Nordrhein-Westfalen",51.2149703,6.7613065,"car_sharing","amenity","Greenwheels","1"
"3558024096","Nordrhein-Westfalen",51.2076399,6.7665854,"car_sharing","amenity","Flinkster","1"
"3567742808","Nordrhein-Westfalen",51.1802445,6.8271823,"car_sharing","amenity","Drive Carsharing","1"
"3621462267","Nordrhein-Westfalen",50.7720934,6.0978008,"car_sharing","amenity","cambio",NA
"3621473758","Nordrhein-Westfalen",50.7471938,6.1640375,"car_sharing","amenity","cambio",NA
"3621478024","Nordrhein-Westfalen",50.7633106,6.0879552,"car_sharing","amenity","cambio",NA
"3621483447","Nordrhein-Westfalen",50.7803397,6.0618593,"car_sharing","amenity","cambio",NA
"3621484717","Nordrhein-Westfalen",50.7724471,6.0373892,"car_sharing","amenity","cambio","2"
"3621487554","Nordrhein-Westfalen",50.7720568,6.0793452,"car_sharing","amenity","cambio","2"
"3630317974","Nordrhein-Westfalen",51.1973672,6.4457355,"car_sharing","amenity","Flinkster","1"
"3673508303","Nordrhein-Westfalen",50.8285959,6.081432,"car_sharing","amenity","Cambio","2"
"3673511301","Nordrhein-Westfalen",50.8699749,6.0944379,"car_sharing","amenity","cambio","2"
"3673630773","Nordrhein-Westfalen",50.7839526,6.0741164,"car_sharing","amenity","studibus.de","4"
"3675269729","Nordrhein-Westfalen",51.9906942,8.5071613,"car_sharing","amenity","Cambio Bielefeld",NA
"3675269730","Nordrhein-Westfalen",52.0021385,8.5888541,"car_sharing","amenity","Cambio Bielefeld",NA
"3695555165","Nordrhein-Westfalen",50.8321551,6.0752654,"car_sharing","amenity","Cambio","2"
"3727844091","Nordrhein-Westfalen",50.8182622,6.2705161,"car_sharing","amenity","cambio","2"
"3727858249","Nordrhein-Westfalen",50.9205435,6.3553117,"car_sharing","amenity","cambio",NA
"3744084988","Nordrhein-Westfalen",50.7725509,7.2885073,"car_sharing","amenity","Autohaus Bergland / Stadt Hennef","1"
"3744084989","Nordrhein-Westfalen",50.7729797,7.2836942,"car_sharing","amenity","Autohaus Bergland / Stadt Hennef","2"
"3767971503","Nordrhein-Westfalen",50.9349367,6.9461425,"car_sharing","amenity","Flinkster","2"
"3782995073","Nordrhein-Westfalen",51.2188441,6.7948805,"car_sharing","amenity","Stadtmobil Rhein-Ruhr","6"
"3908919355","Nordrhein-Westfalen",51.2205292,6.7974433,"car_sharing","amenity","Flinkster","1"
"3974738793","Nordrhein-Westfalen",50.9572375,7.0122626,"car_sharing","amenity","Flinkster","2"
"1140977210","Mecklenburg-Vorpommern",54.0813756,12.1402583,"car_sharing","amenity","Greenwheels",NA
"1140977213","Mecklenburg-Vorpommern",54.0879593,12.1157694,"car_sharing","amenity","Greenwheels",NA
"1140977215","Mecklenburg-Vorpommern",54.0896583,12.1173954,"car_sharing","amenity","Greenwheels",NA
"1140977225","Mecklenburg-Vorpommern",54.0890055,12.1411279,"car_sharing","amenity","Greenwheels",NA
"1140977231","Mecklenburg-Vorpommern",54.0698042,12.1185153,"car_sharing","amenity","Greenwheels",NA
"1219632355","Mecklenburg-Vorpommern",54.0912809,12.1604952,"car_sharing","amenity",NA,NA
"1381594461","Mecklenburg-Vorpommern",53.6337826,11.4069325,"car_sharing","amenity","Deutsche Bahn",NA
"1697675236","Mecklenburg-Vorpommern",54.1378672,12.0544966,"car_sharing","amenity",NA,NA
"3255321529","Mecklenburg-Vorpommern",54.0926651,13.3869152,"car_sharing","amenity","Drive Carsharing",NA
"287091458","Rheinland-Pfalz",49.3135585,8.4334389,"car_sharing","amenity","Stadtmobil Rhein-Neckar AG",NA
"287095536","Rheinland-Pfalz",49.311119,8.4252065,"car_sharing","amenity","Stadtmobil Rhein-Neckar AG",NA
"287095538","Rheinland-Pfalz",49.3233387,8.4284568,"car_sharing","amenity","Stadtmobil Rhein-Neckar AG",NA
"471083935","Rheinland-Pfalz",49.9803885,8.2370386,"car_sharing","amenity","book-n-drive",NA
"471555518","Rheinland-Pfalz",49.9933396,8.2728337,"car_sharing","amenity","book-n-drive",NA
"471555664","Rheinland-Pfalz",49.994792,8.2688188,"car_sharing","amenity","book-n-drive",NA
"471556912","Rheinland-Pfalz",50.0007463,8.2599407,"car_sharing","amenity","book-n-drive",NA
"471558923","Rheinland-Pfalz",50.003943,8.2569661,"car_sharing","amenity","book-n-drive",NA
"475654595","Rheinland-Pfalz",50.0004626,8.2664253,"car_sharing","amenity","book-n-drive",NA
"475663138","Rheinland-Pfalz",50.0013785,8.2762873,"car_sharing","amenity","book-n-drive",NA
"479759398","Rheinland-Pfalz",50.0009639,8.2738158,"car_sharing","amenity","book-n-drive",NA
"479768692","Rheinland-Pfalz",50.0110935,8.24842,"car_sharing","amenity","book-n-drive",NA
"479773297","Rheinland-Pfalz",50.0126759,8.2599403,"car_sharing","amenity","book-n-drive",NA
"479782432","Rheinland-Pfalz",50.0035349,8.2265868,"car_sharing","amenity","book-n-drive",NA
"570700018","Rheinland-Pfalz",49.7559772,6.6510085,"car_sharing","amenity","DB Rent",NA
"755856990","Rheinland-Pfalz",50.3574426,7.8462223,"car_sharing","amenity",NA,NA
"938337477","Rheinland-Pfalz",50.662573,7.8193298,"car_sharing","amenity",NA,NA
"1338166956","Rheinland-Pfalz",49.9639195,8.2797394,"car_sharing","amenity","Flinkster / Bahn",NA
"1767970281","Rheinland-Pfalz",49.4285917,7.7577062,"car_sharing","amenity","stadtmobil Carsharing",NA
"1851743101","Rheinland-Pfalz",49.4359599,7.7673789,"car_sharing","amenity","Flinkster",NA
"1875936222","Rheinland-Pfalz",49.7691659,6.6269353,"car_sharing","amenity","DB Rent",NA
"1875936242","Rheinland-Pfalz",49.7590237,6.6326753,"car_sharing","amenity","DB Rent",NA
"2004733778","Rheinland-Pfalz",49.4325669,7.7541701,"car_sharing","amenity","stadtmobil Carsharing",NA
"2233973368","Rheinland-Pfalz",49.3276463,8.4184314,"car_sharing","amenity","Stadtmobil",NA
"2304777760","Rheinland-Pfalz",49.2060474,8.1065109,"car_sharing","amenity","stadtmobil",NA
"2308319428","Rheinland-Pfalz",49.198459,8.1108003,"car_sharing","amenity","stadtmobil",NA
"2335308096","Rheinland-Pfalz",49.4430507,7.7747614,"car_sharing","amenity","stadtmobil Carsharing",NA
"2335308894","Rheinland-Pfalz",49.4371626,7.7654703,"car_sharing","amenity","stadtmobil Carsharing",NA
"2335310530","Rheinland-Pfalz",49.4461792,7.7669851,"car_sharing","amenity","stadtmobil Carsharing",NA
"2335315409","Rheinland-Pfalz",49.4925562,8.4190873,"car_sharing","amenity",NA,NA
"2335315853","Rheinland-Pfalz",49.4960475,8.4225849,"car_sharing","amenity",NA,NA
"2335320069","Rheinland-Pfalz",49.4919524,8.4356419,"car_sharing","amenity",NA,NA
"2335321626","Rheinland-Pfalz",49.4835297,8.4487713,"car_sharing","amenity",NA,NA
"2335323068","Rheinland-Pfalz",49.4786957,8.4388418,"car_sharing","amenity",NA,NA
"2335327182","Rheinland-Pfalz",49.4840002,8.4407199,"car_sharing","amenity",NA,NA
"2335331726","Rheinland-Pfalz",49.4751613,8.4444744,"car_sharing","amenity",NA,NA
"2335334450","Rheinland-Pfalz",49.4725103,8.4460878,"car_sharing","amenity",NA,NA
"2335338063","Rheinland-Pfalz",49.4712897,8.4527337,"car_sharing","amenity",NA,NA
"2338936890","Rheinland-Pfalz",49.3234557,8.4169434,"car_sharing","amenity",NA,NA
"3689310875","Rheinland-Pfalz",50.3724658,7.5285395,"car_sharing","amenity","ED",NA
"3873734057","Rheinland-Pfalz",49.9944037,8.2760485,"car_sharing","amenity","book-n-drive",NA
"3935939962","Rheinland-Pfalz",49.0522713,8.2499959,"car_sharing","amenity","Stadtmobil",NA
"3935943363","Rheinland-Pfalz",49.0794768,8.1992642,"car_sharing","amenity","Stadtmobil",NA
"267632835","Bremen",53.094869,8.8090458,"car_sharing","amenity","cambio CarSharing",NA
"310592581","Bremen",53.1024038,8.7858888,"car_sharing","amenity","cambio CarSharing",NA
