"","lat","lon","place","name"
"938",51.2185893,6.7874925,"Nordrhein-Westfalen","Ellington"
"939",50.9718575,7.0095144,"Nordrhein-Westfalen","Don Quichote"
"940",51.8045443,7.0232379,"Nordrhein-Westfalen","Frankys"
"941",51.4856256,7.217343,"Nordrhein-Westfalen","li buddah"
"942",51.4354223,7.0063844,"Nordrhein-Westfalen","FCUK YOGA"
"943",51.566704,6.7378935,"Nordrhein-Westfalen",NA
"944",51.2569,7.1430018,"Nordrhein-Westfalen","Bar Celona"
"945",50.6428772,7.2280342,"Nordrhein-Westfalen","Club Pseudonym"
"946",50.8984898,6.6825407,"Nordrhein-Westfalen","Henrys Sandbar"
"947",51.473773,7.214587,"Nordrhein-Westfalen","Goldkante"
"948",51.7465963,8.7446215,"Nordrhein-Westfalen","Bowlingpark The Strike"
"949",50.9394371,6.9410726,"Nordrhein-Westfalen","Blauer Engel"
"950",50.9394856,6.9410785,"Nordrhein-Westfalen","Menouche"
"951",51.3420509,7.0471909,"Nordrhein-Westfalen","Bar Lounge Grexit"
"952",51.4574502,7.013131,"Nordrhein-Westfalen","Gentle M"
"953",51.5762763,7.2132638,"Nordrhein-Westfalen","Cafe 77"
"954",51.4555265,7.0069215,"Nordrhein-Westfalen","C4-Club"
"955",51.5641188,6.7397988,"Nordrhein-Westfalen","Hinz & Kunz"
"956",51.2563469,7.1478736,"Nordrhein-Westfalen","Calvin7"
"957",51.3733597,7.6984334,"Nordrhein-Westfalen","Palace Musik Lounge"
"958",50.942082,6.9400809,"Nordrhein-Westfalen","7th Sky"
"959",51.4392393,7.006155,"Nordrhein-Westfalen","Zizou - Bar & Brasserie"
"960",52.2791839,7.437671,"Nordrhein-Westfalen","Rizz"
"961",51.2373449,6.858905,"Nordrhein-Westfalen","Bogarts"
"962",51.2693525,6.6214439,"Nordrhein-Westfalen","Mono"
"963",51.8321511,7.0405414,"Nordrhein-Westfalen","Bla Bla Die Kneipe"
"964",51.5728736,7.1856929,"Nordrhein-Westfalen","Haus Sassen-Hof"
"965",50.7379789,7.0947288,"Nordrhein-Westfalen","Bar Ludwig"
"966",50.9118825,6.9896563,"Nordrhein-Westfalen","Bar Europa"
"967",51.953048,7.6419084,"Nordrhein-Westfalen","Dejavu"
"968",51.3478049,8.2843296,"Nordrhein-Westfalen","Ashira Lounge Shisha Bar"
"969",51.2978274,6.8514524,"Nordrhein-Westfalen","La Cave"
"970",51.3324556,6.5673962,"Nordrhein-Westfalen","Der Saloon"
"971",50.9222452,6.3630336,"Nordrhein-Westfalen","Careba ohne Gleichen"
"972",51.883547,8.4984746,"Nordrhein-Westfalen","CHILL OUT"
"973",51.4302151,6.8785893,"Nordrhein-Westfalen","La Loco"
"974",51.3115181,7.0899379,"Nordrhein-Westfalen","Miami Beach"
"975",51.5352862,7.6951552,"Nordrhein-Westfalen","Uni"
"976",51.5346017,7.6851072,"Nordrhein-Westfalen","Sudhaus"
"977",50.7748504,6.0680002,"Nordrhein-Westfalen","Triangel"
"978",50.9153932,6.9922075,"Nordrhein-Westfalen","Serbed"
"979",51.2620002,7.1474806,"Nordrhein-Westfalen","Klub"
"980",52.0254098,8.529282,"Nordrhein-Westfalen","Bar 383 Grad"
"981",51.6800135,7.8147428,"Nordrhein-Westfalen","Enchilada"
"982",52.0275137,8.5286729,"Nordrhein-Westfalen","Cutie"
"983",52.1988709,8.7972555,"Nordrhein-Westfalen","Dance-Club ""Adiamo"""
"984",50.7212867,7.0873003,"Nordrhein-Westfalen","Buddha Bar Bonn"
"985",50.8969143,7.1830067,"Nordrhein-Westfalen","Cube"
"986",52.0190416,8.5296491,"Nordrhein-Westfalen","Orient Lounge"
"987",51.1740949,7.0847199,"Nordrhein-Westfalen","Alex"
"988",51.1738409,7.0843604,"Nordrhein-Westfalen",NA
"989",51.7638221,6.8281456,"Nordrhein-Westfalen","Freiheit 24"
"990",50.7733263,6.0956549,"Nordrhein-Westfalen","Bar Museo"
"991",51.5447339,7.1605081,"Nordrhein-Westfalen","Zum Krummen Hund"
"992",52.2125145,7.0221496,"Nordrhein-Westfalen",NA
"993",51.2581535,7.1430904,"Nordrhein-Westfalen","Malibu"
"994",52.0902988,6.9710993,"Nordrhein-Westfalen","GaststÃ¤tte ""an't Schildeken"""
"995",51.4829815,7.4139642,"Nordrhein-Westfalen","David's Dortmund"
"996",50.9407171,6.943611,"Nordrhein-Westfalen","Friesen"
"997",51.6819244,7.821034,"Nordrhein-Westfalen","Skyline Shisha Bar"
"998",50.840277,6.4260199,"Nordrhein-Westfalen","Alpenstern"
"999",51.4145943,6.5956308,"Nordrhein-Westfalen","Zum Markttreff"
"1000",51.7173177,8.7482809,"Nordrhein-Westfalen","Penthouse"
"1001",51.9330518,8.8768268,"Nordrhein-Westfalen","Kottmanns Cocktailbar"
"1002",51.4321542,6.7610947,"Nordrhein-Westfalen",NA
"1003",50.7750478,7.0617707,"Nordrhein-Westfalen","km 660.5"
"1004",51.5194341,7.6860931,"Nordrhein-Westfalen","Villa Beo"
"1005",51.4445443,6.5799741,"Nordrhein-Westfalen",NA
"1006",51.2106963,6.7693413,"Nordrhein-Westfalen","Zur Acht"
"1007",51.1465477,7.1555761,"Nordrhein-Westfalen",NA
"1008",51.9858226,8.7935134,"Nordrhein-Westfalen","Bilgin's"
"1009",51.477532,7.216104,"Nordrhein-Westfalen","CafÃ© Bar Jedermanns"
"1010",51.4765005,7.216194,"Nordrhein-Westfalen","Lennox"
"1011",51.4769619,7.2164108,"Nordrhein-Westfalen","4630 Kult"
"1012",52.0359704,8.5163716,"Nordrhein-Westfalen","Finca & Bar Celona"
"1013",51.338977,7.996462,"Nordrhein-Westfalen","G8 Bistro Bowling"
"1014",51.9655402,7.6003588,"Nordrhein-Westfalen",NA
"1015",51.4779655,7.217396,"Nordrhein-Westfalen","Bedouin Lounge"
"1016",51.4780367,7.2175251,"Nordrhein-Westfalen","Metropol2"
"1017",51.4778643,7.2172621,"Nordrhein-Westfalen","OXXO"
"1018",51.4777388,7.2175649,"Nordrhein-Westfalen","ROCK 'N' RÃ–STI"
"1019",51.11464,7.480553,"Nordrhein-Westfalen","Haus Wiesengrund"
"1020",51.2117675,7.6439452,"Nordrhein-Westfalen","Zum Schlachthof"
"1021",50.5649724,6.2160942,"Nordrhein-Westfalen",NA
"1022",51.2196954,6.7646389,"Nordrhein-Westfalen","Rhein Rondell"
"1023",51.376636,7.695039,"Nordrhein-Westfalen","Schauburg"
"1024",51.4741479,6.9510831,"Nordrhein-Westfalen","Im HÃ¶lting"
"1025",51.250353,6.7326142,"Nordrhein-Westfalen","Sonnendeck"
"1026",51.4584377,7.0130314,"Nordrhein-Westfalen","S Lounge"
"1027",50.806443,6.822717,"Nordrhein-Westfalen","Coco Pancho Bar"
"1028",51.4318946,7.0040887,"Nordrhein-Westfalen","CaBaLou"
"1029",50.9385815,6.9397853,"Nordrhein-Westfalen","Casa Cuba"
"1030",51.9639317,7.6290367,"Nordrhein-Westfalen","seventyfour"
"1031",51.339421,7.943781,"Nordrhein-Westfalen","Sorpeterassen"
"1032",51.3844257,7.3899168,"Nordrhein-Westfalen","Rockstar"
"1033",51.8294573,6.2447611,"Nordrhein-Westfalen","Bistro 852"
"1034",51.7912654,6.1411297,"Nordrhein-Westfalen","CafÃ© VioÂ´s Live"
"1035",51.2956446,6.8520107,"Nordrhein-Westfalen","Toms on the rocks"
"1036",51.7951471,6.5373717,"Nordrhein-Westfalen","Weinkontor Kloster-Kraul"
"1037",51.2115867,6.8009046,"Nordrhein-Westfalen","Kassette"
"1038",51.943358,7.6457374,"Nordrhein-Westfalen","Wohnzimmer e.V."
"1039",51.1959419,6.4306217,"Nordrhein-Westfalen","Zum Sandrad"
"1040",51.9574794,7.6384292,"Nordrhein-Westfalen","Laterne"
"1041",50.852429,7.2994952,"Nordrhein-Westfalen","Klink (Ingrid SchlÃ¶r)"
"1042",52.2196801,7.0425821,"Nordrhein-Westfalen","Trinkhalle"
"1043",52.2064717,8.7600062,"Nordrhein-Westfalen","Cafe Wien"
"1044",51.5149264,7.17881,"Nordrhein-Westfalen","HÃ¼lsmann"
"1045",51.2515215,6.3338705,"Nordrhein-Westfalen","Piet's BÃ¶rse"
"1046",50.8739734,8.024001,"Nordrhein-Westfalen","Collective"
"1047",51.2296258,6.816135,"Nordrhein-Westfalen","KeenoÂ´s Sportbar"
"1048",50.9399289,6.9383853,"Nordrhein-Westfalen","Qhof"
"1049",51.2399512,6.7786144,"Nordrhein-Westfalen","Mutt's"
"1050",51.5716715,8.1057399,"Nordrhein-Westfalen","Primo-Bar"
"1051",51.4414027,7.0196448,"Nordrhein-Westfalen","ViertelLiebe"
"1052",50.9391528,6.9403452,"Nordrhein-Westfalen","Chez-Moi"
"1053",50.9392288,6.9407821,"Nordrhein-Westfalen",NA
"1054",51.3458842,8.2820963,"Nordrhein-Westfalen","Lagune"
"1055",51.9584668,7.637182,"Nordrhein-Westfalen","Karin's night club"
"1056",50.9404904,6.9420728,"Nordrhein-Westfalen","conventum"
"1057",51.5793474,6.9581604,"Nordrhein-Westfalen","GaststÃ¤tte Im Nierott"
"1058",52.0950958,7.6063709,"Nordrhein-Westfalen","Kesselhaus"
"1059",50.909306,7.6669878,"Nordrhein-Westfalen","Zur Linde"
"1060",50.9407673,6.9425574,"Nordrhein-Westfalen","Mai Tai"
"1061",50.9411959,6.9414837,"Nordrhein-Westfalen","Rumbar"
"1062",50.9413591,6.9415234,"Nordrhein-Westfalen","anhÃ¶rbar"
"1063",50.9414969,6.9405645,"Nordrhein-Westfalen","Unikat"
"1064",51.4315056,7.0093127,"Nordrhein-Westfalen","11 Freunde"
"1065",52.173322,7.5235634,"Nordrhein-Westfalen","Heimspiel"
"1066",50.5910683,6.6558505,"Nordrhein-Westfalen","Music Pub Domizil"
"1067",50.590764,6.6558625,"Nordrhein-Westfalen","Eifelspitz"
"1068",51.2222736,6.7917395,"Nordrhein-Westfalen","Motel One Bar"
"1069",51.2293587,6.775555,"Nordrhein-Westfalen","SchlÃ¶sser Quartier BohÃ¨me"
"1070",52.1751563,7.5300808,"Nordrhein-Westfalen","Vintage CafÃ© & Bar"
"1071",51.367265,7.6183999,"Nordrhein-Westfalen","Lacubana"
"1072",50.5884248,6.6540452,"Nordrhein-Westfalen","Em GardestÃ¼ffje"
"1073",50.589086,6.6611445,"Nordrhein-Westfalen","Club Cherie"
"1074",51.3326411,6.5643117,"Nordrhein-Westfalen","Jazzkeller"
"1075",51.8381464,7.2862487,"Nordrhein-Westfalen","Lemonbar"
"1076",51.9456871,8.5856108,"Nordrhein-Westfalen","Sportbar"
"1077",51.5721646,8.1065028,"Nordrhein-Westfalen","Go In"
"1078",50.9347476,6.9408751,"Nordrhein-Westfalen","Zentralgarderobe Bermudadreieck"
"1079",50.9347872,6.9413866,"Nordrhein-Westfalen","Ruhrpott"
"1080",50.9348923,6.9431138,"Nordrhein-Westfalen","Maxbar"
"1081",51.5128021,7.4684639,"Nordrhein-Westfalen","Sausalitos"
"1082",51.5126568,7.4684746,"Nordrhein-Westfalen","Route 99"
"1083",51.5150487,7.4524247,"Nordrhein-Westfalen","WestStrand"
"1084",51.1176734,7.3978482,"Nordrhein-Westfalen","MusikbÃ¶rse"
"1085",51.3652081,7.6109874,"Nordrhein-Westfalen","Pro Bar"
"1086",52.443032,8.345619,"Nordrhein-Westfalen","Kampe's Sportsbar"
"1087",50.6796163,6.6577308,"Nordrhein-Westfalen","Lago Beach Bistro"
"1088",51.4372415,7.3211715,"Nordrhein-Westfalen","Aroma"
"1089",51.7175208,8.7514367,"Nordrhein-Westfalen","Mary's"
"1090",50.9469271,6.9215736,"Nordrhein-Westfalen","KÃ¶nigsblut"
"1091",51.1795489,7.194372,"Nordrhein-Westfalen","Bar Beya"
"1092",50.9224352,6.9597325,"Nordrhein-Westfalen","Bistro Restaurant Kajtek"
"1093",50.7751905,6.2235746,"Nordrhein-Westfalen","Im Blau"
"1094",52.1279866,6.913094,"Nordrhein-Westfalen","Kirschgarten"
"1095",51.359351,7.4610735,"Nordrhein-Westfalen","Carthargo Shisha Lounge"
"1096",51.3610783,7.4624887,"Nordrhein-Westfalen","Bistro Y"
"1097",51.2152338,7.6349718,"Nordrhein-Westfalen","Bar LÃ¸nneberga"
"1098",50.8166098,6.9723138,"Nordrhein-Westfalen","ELO Cocktail Bar"
"1099",51.2112359,6.7852666,"Nordrhein-Westfalen","Konvex"
"1100",51.2116711,6.783355,"Nordrhein-Westfalen","Bistro Blue Angels"
"1101",51.2162452,7.6341875,"Nordrhein-Westfalen","Graf's Galerie"
"1102",52.2041742,8.7973431,"Nordrhein-Westfalen","Casablanca"
"1103",51.952104,7.642249,"Nordrhein-Westfalen","Pasta e Basta"
"1104",51.9657985,7.6223878,"Nordrhein-Westfalen","DrÃ¼bbelken"
"1105",50.9399973,7.0075317,"Nordrhein-Westfalen","hopla Cocktail Bar"
"1106",51.7155924,8.7358572,"Nordrhein-Westfalen","Shisha King"
"1107",51.0839407,6.5878947,"Nordrhein-Westfalen","Evita Beach"
"1108",50.5525123,6.7631213,"Nordrhein-Westfalen","Amadeus"
"1109",50.8400609,7.2091636,"Nordrhein-Westfalen","Sion in den HÃ¶fen"
"1110",51.1793819,7.1961798,"Nordrhein-Westfalen","Saxo Bar"
"1111",51.4587701,6.832139,"Nordrhein-Westfalen","Filmriss"
"1112",51.1430424,7.2168322,"Nordrhein-Westfalen","GaststÃ¤tte Keil"
"1113",51.56658,8.1080055,"Nordrhein-Westfalen","Gleis 13"
"1114",51.0667123,7.0056155,"Nordrhein-Westfalen","Babylon Shisha Lounge"
"1115",51.0567227,7.0021367,"Nordrhein-Westfalen","Hookah Shisha Bar"
"1116",51.207128,6.7764358,"Nordrhein-Westfalen","Miet Bar"
"1117",51.7110133,8.7291651,"Nordrhein-Westfalen","La Vida"
"1118",51.4784298,7.2200069,"Nordrhein-Westfalen","New Orleans"
"1119",51.4784311,7.2197687,"Nordrhein-Westfalen","Tropitone"
"1120",51.4763432,7.2164707,"Nordrhein-Westfalen","Barraquito"
"1121",51.4763688,7.2164505,"Nordrhein-Westfalen","Three Sixty"
"1122",51.2151708,6.7575602,"Nordrhein-Westfalen","Le Bar du Bistro"
"1123",51.3367939,7.0345555,"Nordrhein-Westfalen","Bahia"
"1124",50.7745734,6.082174,"Nordrhein-Westfalen","Grotesque Absinth-Bar"
"1125",50.7356954,7.1053723,"Nordrhein-Westfalen","53 Cocktailbar & Lounge"
"1126",51.5917043,7.0212708,"Nordrhein-Westfalen","Imbiss zur Hexe"
"1127",51.2282206,6.7733214,"Nordrhein-Westfalen","Papidoux"
"1128",50.81114,6.9779663,"Nordrhein-Westfalen","Beyo Shisha Lounge"
"1129",51.9617972,7.6330565,"Nordrhein-Westfalen","FrÃ¼h bis spÃ¤t"
"1130",51.9584892,7.6385794,"Nordrhein-Westfalen",NA
"1131",51.9589397,7.6419041,"Nordrhein-Westfalen","Die Loge"
"1132",51.199996,6.6901344,"Nordrhein-Westfalen","Stilvoll Club"
"1133",51.9530511,7.6369293,"Nordrhein-Westfalen","Babel"
"1134",50.7966882,7.2077605,"Nordrhein-Westfalen","Casbah Club"
"1135",51.2382279,6.782595,"Nordrhein-Westfalen","Liq Bar"
"1136",50.7427089,7.093649,"Nordrhein-Westfalen","Karizma"
"1137",51.4773724,7.2157308,"Nordrhein-Westfalen","Intershop"
"1138",51.178312,7.2009851,"Nordrhein-Westfalen","Bistro 61"
"1139",51.1783435,7.2018529,"Nordrhein-Westfalen","Caffe Del Sol"
"1140",50.858083,6.7623339,"Nordrhein-Westfalen","Em Club"
"1141",51.6568751,6.612215,"Nordrhein-Westfalen","N-acht"
"1142",51.5361055,7.6887826,"Nordrhein-Westfalen","Heaven's"
"1143",51.5379791,7.6996553,"Nordrhein-Westfalen","Neue Waschkaue"
"1144",50.776331,6.081335,"Nordrhein-Westfalen","Dry Bar"
"1145",50.7942306,7.2027939,"Nordrhein-Westfalen","8bar"
"1146",51.0486693,8.3905461,"Nordrhein-Westfalen","Reh-Bar"
"1147",50.9400723,6.9508439,"Nordrhein-Westfalen","Humboldt1 Lounge Bar"
"1148",50.7801696,6.0790612,"Nordrhein-Westfalen","Freiraum | Oben"
"1149",50.780358,6.0795321,"Nordrhein-Westfalen","Freiraum | Unten"
"1150",52.0261804,8.5347516,"Nordrhein-Westfalen","3 Monkeys"
"1151",50.933644,6.9561507,"Nordrhein-Westfalen","Club 21"
"1152",50.800386,6.7640036,"Nordrhein-Westfalen",NA
"1153",50.9176389,6.9803086,"Nordrhein-Westfalen","Poller Strandbar"
"1154",51.330739,6.5674116,"Nordrhein-Westfalen","Santa Monica"
"1155",50.8244138,6.981885,"Nordrhein-Westfalen","2Night Shisha & Cocktailbar"
"1156",51.3272255,6.568442,"Nordrhein-Westfalen","Bax Shisha Lounge"
"1157",51.7554786,8.0393861,"Nordrhein-Westfalen","CabarNa"
"1158",50.8726599,8.0245101,"Nordrhein-Westfalen","Restaurant Bar"
"1159",51.9439078,8.5809804,"Nordrhein-Westfalen","Bachus"
"1160",50.9346857,6.94027,"Nordrhein-Westfalen","Exile on Main Street"
"1161",51.5352806,7.692353,"Nordrhein-Westfalen","The cavern"
"1162",52.0621489,8.3587727,"Nordrhein-Westfalen","Taverne am Alten Markt"
"1163",51.7900433,6.1421246,"Nordrhein-Westfalen","Venga Lounge"
"1164",51.3634578,6.4194998,"Nordrhein-Westfalen","Venga Lounge"
"1165",50.8136447,7.1578548,"Nordrhein-Westfalen","Legends28"
"1166",52.0219945,8.5286182,"Nordrhein-Westfalen","Vanilla Lounge"
"1167",50.8837164,7.2466329,"Nordrhein-Westfalen","Beachbar"
"1168",51.6579374,6.6111418,"Nordrhein-Westfalen","Hookah - Cocktail & Shisha Lounge"
"1169",51.524348,6.9279887,"Nordrhein-Westfalen","KÃ¶nig Pilsener Bierhaus"
"1170",51.4587208,7.0781221,"Nordrhein-Westfalen","Black & White Bar & Lounge"
"1171",51.4587208,7.0781221,"Nordrhein-Westfalen","Black & White Bar & Lounge"
"1172",51.0073386,6.8668881,"Nordrhein-Westfalen",NA
"1173",51.8350703,8.0247164,"Nordrhein-Westfalen","DÃ¶Ã¼welhaus"
"1174",51.2089167,7.569744,"Nordrhein-Westfalen","Volme Krug"
"1175",51.2089719,7.5692796,"Nordrhein-Westfalen","Zur Volme BrÃ¼cke"
"1176",51.6542636,6.6112303,"Nordrhein-Westfalen","Shisha Lounge 71"
"1177",51.4068728,7.8209074,"Nordrhein-Westfalen","Zum alten Fritz"
"1178",51.1453145,6.2794878,"Nordrhein-Westfalen","Wegberger Cocktail Lounge"
"1179",51.2174895,7.6277433,"Nordrhein-Westfalen","GaststÃ¤tte Onkel Willi"
"1180",51.0559916,7.2899335,"Nordrhein-Westfalen","Beach Club"
"1181",51.106408,8.074082,"Nordrhein-Westfalen","Ilot"
"1182",51.3139435,7.3282943,"Nordrhein-Westfalen","Kirmesterrasse"
"1183",51.1732511,7.2030922,"Nordrhein-Westfalen","Wunder Bar"
"1184",51.7851996,8.8148976,"Nordrhein-Westfalen","SchafBar"
"1185",50.9406575,6.9692669,"Nordrhein-Westfalen",NA
"1186",51.485459,9.1480351,"Nordrhein-Westfalen","Spiegel"
"1187",51.7562651,8.5627844,"Nordrhein-Westfalen","Le Mirage Tanzpalast"
"1188",51.1029573,6.7714668,"Nordrhein-Westfalen",NA
"1189",50.9274249,6.9036314,"Nordrhein-Westfalen","Leo"
"1190",51.1682134,6.9293187,"Nordrhein-Westfalen","Hirsch"
"1191",51.7003057,8.403775,"Nordrhein-Westfalen",NA
"1192",50.6079761,6.3025476,"Nordrhein-Westfalen","Kragemann Vinothek"
"1193",51.5152873,7.462645,"Nordrhein-Westfalen","CU Bar"
"1194",51.26469,7.1441863,"Nordrhein-Westfalen","Hupe"
"1195",52.0851297,8.26711,"Nordrhein-Westfalen","GleisklÃ¤nge"
"1196",51.2177943,7.6262445,"Nordrhein-Westfalen","Event-GaststÃ¤tte & Sportsbar ""Labyrinth"""
"1197",51.2195754,7.6236892,"Nordrhein-Westfalen","Bistro Papparazzi"
"1198",51.2161652,7.6359953,"Nordrhein-Westfalen","Bar"
"1199",52.1557012,8.8430511,"Nordrhein-Westfalen","Vivendi"
"1200",50.9366853,6.9596439,"Nordrhein-Westfalen","Black & White"
"1201",51.6742819,8.3434048,"Nordrhein-Westfalen","IT Musicbar"
"1202",50.8409077,7.3339739,"Nordrhein-Westfalen","Club Inn"
"1203",51.2249125,6.7716659,"Nordrhein-Westfalen","Stickum"
"1204",50.7792152,6.0869685,"Nordrhein-Westfalen","Voidspace;Digitac"
"1205",51.0652114,7.0173058,"Nordrhein-Westfalen","Kulturausbesserungswerk (KAW)"
"1206",52.2019143,8.5708588,"Nordrhein-Westfalen","Humphreys"
"1207",51.1791741,7.1966322,"Nordrhein-Westfalen","Roma"
"1208",51.0988415,6.814357,"Nordrhein-Westfalen","Tigerbay"
"1209",50.7739089,6.0884031,"Nordrhein-Westfalen","Champa ElysÃ©es"
"1210",51.3422202,7.0476941,"Nordrhein-Westfalen","Break In"
"1211",51.5240609,6.9278313,"Nordrhein-Westfalen","kasBAR"
"1212",51.5241376,6.9280432,"Nordrhein-Westfalen","Il Vinaio"
"1213",50.1075606,8.6890021,"Hessen","Bootshaus YACHTCLUB"
"1214",50.199891,9.1854334,"Hessen","Coconut"
"1215",50.1140857,8.6875918,"Hessen","Nachtleben"
"1216",50.8088984,8.7717784,"Hessen","Morgen"
"1217",50.204327,9.1791393,"Hessen","Cabana"
"1218",50.1999717,9.1792532,"Hessen","Go In"
"1219",50.2311589,8.6082648,"Hessen","Cubano Bar"
"1220",50.0772314,8.2364615,"Hessen","El Corazon"
"1221",50.0520964,8.5046844,"Hessen","Uferbar"
"1222",50.8131234,8.7755938,"Hessen","Escobar"
"1223",49.6838952,8.7798833,"Hessen","Ye Old Carriage Inn"
"1224",49.8729067,8.6594262,"Hessen","Sausalitos"
"1225",50.1159678,8.6824052,"Hessen","Stall"
"1226",51.318491,9.494344,"Hessen","El Comandante 2"
"1227",50.0050727,8.7131175,"Hessen","Phoenix Bar"
"1228",50.2966617,8.2583565,"Hessen","Orient Lounge"
"1229",49.9891885,8.6807345,"Hessen","Tiepolo"
"1230",51.2764203,8.8703117,"Hessen","Cabana"
"1231",50.203408,9.1866759,"Hessen","Tropical Bomba"
"1232",50.1768558,8.6287897,"Hessen","Park Avenue"
"1233",50.8008754,8.7747824,"Hessen","BERMUDA Billard & Dart"
"1234",50.3476414,9.527009,"Hessen","SONO"
"1235",50.1137075,8.6868891,"Hessen","Shishantash"
"1236",50.0541147,8.1104404,"Hessen","Weinprobierstand"
"1237",49.9111004,8.4964393,"Hessen",NA
"1238",49.8668506,8.6560961,"Hessen","El Shisha"
"1239",49.8766989,8.6627587,"Hessen","Weinbar Bistro Vinothek"
"1240",49.869555,8.6620169,"Hessen","Guantanamera"
"1241",49.8978622,8.8381402,"Hessen","Il Centro"
"1242",49.8671147,8.9258793,"Hessen","Vinum Vitar"
"1243",51.3154496,9.4797031,"Hessen","Joes Garage"
"1244",51.3137865,9.4910482,"Hessen","Maya Coba"
"1245",51.3138726,9.4911863,"Hessen","Koko Tao"
"1246",51.3184716,9.4927097,"Hessen","Lolita Bar"
"1247",51.3155564,9.4785506,"Hessen","Hot Legs"
"1248",50.077984,8.2393416,"Hessen","Nova Lounge"
"1249",50.1406227,8.0687581,"Hessen","Casablanca"
"1250",50.1061092,8.6956211,"Hessen","Harry's New York Bar"
"1251",49.9688559,8.6621485,"Hessen","ChaCha"
"1252",51.3953065,9.4656444,"Hessen","GaststÃ¤tte V8"
"1253",50.1437609,8.5026979,"Hessen","S-Bar"
"1254",50.3636737,8.7360299,"Hessen","Havanna Bar"
"1255",49.9935718,8.4199032,"Hessen","Krokos Bar"
"1256",50.112772,8.6876681,"Hessen","Birmingham Pub"
"1257",49.9788839,7.923091,"Hessen","Weinprobierstand"
"1258",49.9780123,7.9273106,"Hessen","Weinprobierstand"
"1259",50.7680187,8.5826138,"Hessen","Amadeus"
"1260",50.1190056,8.6930956,"Hessen","AntonyÂ´s"
"1261",50.044936,8.566749,"Hessen","Lufthansa Lounge"
"1262",50.123402,8.702038,"Hessen","Yours"
"1263",50.1056361,8.697118,"Hessen","Biancalani"
"1264",50.1006541,8.6814104,"Hessen","schweizer's"
"1265",50.0908487,8.1051584,"Hessen","Cavallo"
"1266",50.7557665,8.4796978,"Hessen","Oxygen Club"
"1267",50.387332,8.0633536,"Hessen","Havana"
"1268",51.3141809,9.4692618,"Hessen","b2"
"1269",49.8805511,8.6646483,"Hessen","Zweite Heimat"
"1270",49.8810279,8.6608289,"Hessen","Gastspielhaus"
"1271",50.1062363,8.6925937,"Hessen","Bierstubb Haltestell"
"1272",49.7542005,8.6171453,"Hessen","altes Haus"
"1273",49.9840055,8.8036156,"Hessen","Billiard-Lounge"
"1274",51.3140203,9.4833939,"Hessen","Zentralbar"
"1275",50.0877436,8.2420127,"Hessen","Plan-B"
"1276",50.0876104,8.2403948,"Hessen","GestÃ¼t Renz"
"1277",49.8175912,8.6442271,"Hessen","Ibis-Bar"
"1278",50.8142563,8.7689674,"Hessen","Piano"
"1279",50.9107416,9.1895538,"Hessen","Rocka Bella Bar"
"1280",50.8374148,9.7196515,"Hessen","Nacht Cafe"
"1281",50.6728038,9.5626746,"Hessen","Alt Schlitz"
"1282",50.1017227,8.5964477,"Hessen","300"
"1283",50.3640921,9.1486523,"Hessen","Zum GieÃŸkÃ¤nnchen"
"1284",50.115051,8.673108,"Hessen","Bar Fiftyfour"
"1285",50.114906,8.673419,"Hessen","Central Park Corner"
"1286",50.1167765,8.6775928,"Hessen","Asian Bar"
"1287",51.0602838,8.7998267,"Hessen","Pipe Lounge"
"1288",51.0588472,8.8027821,"Hessen","Struwelpeter"
"1289",50.1087439,8.6742792,"Hessen","panorama bar"
"1290",51.2810005,8.6195599,"Hessen","Hotel garni Edelweiss"
"1291",49.8355551,8.4750665,"Hessen","Chaussee Cafe"
"1292",49.9797611,8.8258988,"Hessen","Bananas Orient-Bar"
"1293",50.749018,8.941938,"Hessen","Gasthaus Schick"
"1294",50.1121559,8.6958819,"Hessen","Trinkhalle"
"1295",50.1726023,8.7321148,"Hessen","Bar am Heartbreak Hill"
"1296",49.9966928,8.8738441,"Hessen","Sands"
"1297",50.0052941,8.8907957,"Hessen","CÂ´est la Vie"
"1298",50.124107,8.709363,"Hessen","Bernemer Fass"
"1299",50.1245155,8.7107074,"Hessen","Mosaik Jazz & Chanson"
"1300",50.1221526,8.7019437,"Hessen","Torta"
"1301",50.7510665,9.2723042,"Hessen","Weinkeller ""Zum BrÃ¼nnchen"""
"1302",50.5556378,9.6689646,"Hessen","Underground"
"1303",50.8667823,9.7114445,"Hessen","Cohibar"
"1304",50.0963147,8.7625131,"Hessen","Nachtschalter"
"1305",50.5933037,8.9578285,"Hessen","BillardcafÃ© Klimperkasten"
"1306",50.5543917,9.6829418,"Hessen","Coyote"
"1307",50.5500787,9.6819065,"Hessen","Wintergarten"
"1308",50.5494446,9.6744131,"Hessen","Medusa"
"1309",50.5498111,9.6759783,"Hessen","CafÃ© Bar 22"
"1310",50.5417217,9.69309,"Hessen","Storm Sportsbar"
"1311",50.547753,9.6799822,"Hessen","Sultan Shicha Bar"
"1312",50.5489536,9.6772491,"Hessen","Doppeldecker"
"1313",50.5476555,9.674613,"Hessen","Das Weinhaus"
"1314",50.552608,9.673199,"Hessen","Blue Water Club"
"1315",50.5503444,9.6781125,"Hessen","Piazetta"
"1316",50.1070314,8.6840648,"Hessen","Dreikoenigskeller"
"1317",50.1072465,8.6584053,"Hessen","mcÂ²"
"1318",50.6572113,8.3259488,"Hessen","Ottoman Place"
